file_size_mb,hour_of_day,transfers_last_hour,mfa_failed_attempts,failed_login_attempts,is_unusual_hour,high_risk_file_type,archive_file_type,integrity_status,unauthorized_attempt,encryption_time_ms,decryption_time_ms,ecdh_time_ms,rsa_key_wrap_time_ms,transfer_status,is_anomaly,anomaly_reason,anomaly_level
8.63,10,3,0,0,0,0,0,verified,0,18.234,14.401,1.839,4.544,completed,0,,none
0.74,12,0,0,1,0,0,0,verified,0,10.388,8.838,0.801,4.862,completed,0,,none
543.33,3,12,5,3,1,0,1,failed,0,1372.385,1022.441,1.343,5.521,blocked,1,Off-hour massive transfer; repeated auth failures,high
4.39,15,1,0,0,0,0,0,verified,0,15.445,12.309,2.176,4.502,completed,0,,none
46.76,14,1,0,0,0,0,0,verified,0,74.361,42.256,1.981,3.827,completed,0,,none
20.54,15,0,0,0,0,0,1,verified,0,26.673,32.801,1.857,3.501,completed,0,,none
637.85,0,14,5,3,1,1,1,failed,1,1514.78,1310.909,0.945,3.54,blocked,1,Off-hour massive transfer; repeated auth failures,medium
17.88,19,2,0,1,0,0,0,verified,0,35.136,23.103,2.926,4.765,completed,0,,none
788.6,3,5,4,8,1,0,1,verified,0,808.917,1334.068,5.218,5.646,blocked,1,Off-hour massive transfer; repeated auth failures,medium
7.36,18,2,0,0,0,0,1,verified,0,15.206,12.051,0.989,2.56,completed,0,,none
43.71,13,2,0,0,0,0,0,verified,0,63.72,41.672,0.832,4.038,completed,0,,none
24.1,15,3,0,0,0,0,1,verified,0,42.853,24.407,2.629,2.186,completed,0,,none
20.38,10,1,0,0,0,0,0,verified,0,40.534,24.277,2.544,2.524,completed,0,,none
31.8,17,1,0,0,0,0,1,verified,0,43.568,48.727,0.78,1.89,completed,0,,none
48.57,11,3,0,0,0,0,1,verified,0,55.716,66.011,2.833,3.333,completed,0,,none
18.74,10,2,0,0,0,0,1,verified,0,23.216,19.558,0.661,1.975,completed,0,,none
7.04,8,2,0,1,0,0,0,verified,0,17.111,15.745,1.882,3.115,completed,0,,none
34.94,21,1,0,0,0,0,0,verified,0,32.957,34.525,1.222,4.853,completed,0,,none
34.77,10,2,0,0,0,0,1,verified,0,45.375,29.671,1.388,1.207,completed,0,,none
550.62,22,14,5,7,0,0,1,failed,1,1367.077,1113.172,5.345,4.244,integrity_failed,1,Off-hour massive transfer; repeated auth failures,high
17.0,10,0,0,1,0,0,1,verified,0,33.578,29.226,2.737,3.297,completed,0,,none
23.38,19,3,0,0,0,0,0,verified,0,24.258,37.935,1.595,2.593,completed,0,,none
47.05,18,3,0,0,0,0,1,verified,0,73.343,62.316,1.439,4.991,completed,0,,none
8.98,20,0,0,0,0,0,0,verified,0,22.959,14.5,0.508,2.464,completed,0,,none
5.43,18,0,0,0,0,0,0,verified,0,14.107,14.952,0.936,3.005,completed,0,,none
42.12,11,2,0,0,0,0,0,verified,0,49.256,60.559,2.853,4.726,completed,0,,none
45.8,16,1,0,0,0,0,1,verified,0,46.708,61.121,0.882,1.634,completed,0,,none
31.61,21,2,0,0,0,0,0,verified,0,39.979,33.24,1.294,2.132,completed,0,,none
22.77,15,1,0,0,0,0,0,verified,0,35.512,34.135,2.331,4.503,completed,0,,none
4.92,14,2,0,0,0,0,0,verified,0,14.258,13.057,1.683,2.467,completed,0,,none
19.53,12,1,0,1,0,0,1,verified,0,36.304,22.963,2.245,2.743,completed,0,,none
41.0,10,0,0,0,0,0,1,verified,0,59.877,39.074,1.346,4.961,completed,0,,none
31.23,17,0,0,0,0,0,0,verified,0,56.81,35.769,2.575,2.185,completed,0,,none
37.7,8,2,0,0,0,0,1,verified,0,38.82,37.536,2.236,3.613,completed,0,,none
37.75,19,3,0,0,0,0,1,verified,0,31.333,35.034,2.232,2.605,completed,0,,none
693.7,2,6,2,4,1,1,1,verified,0,1387.289,1106.737,4.494,6.246,completed,1,Off-hour massive transfer; repeated auth failures,critical
715.28,4,14,3,5,1,1,1,verified,0,793.432,1272.293,4.83,5.174,blocked,1,Off-hour massive transfer; repeated auth failures,medium
9.62,19,0,0,0,0,0,0,verified,0,16.861,13.991,1.355,2.574,completed,0,,none
34.48,12,3,0,0,0,0,0,verified,0,47.659,43.052,1.948,4.675,completed,0,,none
49.29,15,2,0,0,0,0,1,verified,0,58.857,52.267,1.101,3.861,completed,0,,none
42.28,15,3,0,0,0,0,1,verified,0,46.918,50.313,2.597,1.393,completed,0,,none
23.68,16,3,0,0,0,0,0,verified,0,38.595,20.716,0.651,2.728,completed,0,,none
688.27,3,15,5,5,1,0,1,verified,0,950.382,1230.133,3.713,8.191,completed,1,Off-hour massive transfer; repeated auth failures,high
39.87,16,0,0,0,0,0,0,verified,0,44.615,39.147,2.728,4.494,completed,0,,none
30.0,14,2,0,0,0,0,1,verified,0,28.344,45.003,1.343,2.411,completed,0,,none
45.42,19,0,0,0,0,0,0,verified,0,61.604,38.042,1.171,2.904,completed,0,,none
45.21,8,3,0,1,0,0,1,verified,0,43.126,52.587,0.747,3.35,completed,0,,none
18.88,20,0,0,0,0,0,0,verified,0,34.639,20.421,1.101,4.821,completed,0,,none
38.83,19,0,0,1,0,0,1,verified,0,47.175,45.588,1.787,1.963,completed,0,,none
8.4,12,1,0,0,0,0,1,verified,0,21.114,16.597,2.09,4.733,completed,0,,none
981.38,23,12,5,3,1,0,1,verified,1,1657.277,1501.189,5.782,1.91,completed,1,Off-hour massive transfer; repeated auth failures,high
48.62,17,0,0,0,0,0,1,verified,0,55.695,38.381,2.432,3.109,completed,0,,none
31.5,11,0,0,0,0,0,1,verified,0,40.64,26.854,0.847,2.242,completed,0,,none
46.07,12,2,0,0,0,0,1,verified,0,57.178,34.679,2.266,3.87,completed,0,,none
49.49,9,2,0,1,0,0,0,verified,0,71.819,52.648,2.193,2.763,completed,0,,none
913.41,3,5,3,9,1,0,1,verified,1,1869.154,1577.426,1.818,5.827,completed,1,Off-hour massive transfer; repeated auth failures,high
35.11,9,3,0,0,0,0,0,verified,0,45.852,27.463,0.646,3.291,completed,0,,none
28.51,21,2,0,0,0,0,0,verified,0,44.328,35.166,1.859,3.089,completed,0,,none
11.48,6,3,0,0,0,0,0,verified,0,16.485,18.79,0.62,2.736,completed,0,,none
952.53,22,12,5,8,0,0,1,failed,1,959.55,1333.996,3.104,7.258,completed,1,Off-hour massive transfer; repeated auth failures,critical
42.37,12,2,0,1,0,0,1,verified,0,32.122,31.925,0.504,2.018,completed,0,,none
608.55,23,8,3,2,1,0,1,failed,0,1383.868,652.07,5.712,6.206,completed,1,Off-hour massive transfer; repeated auth failures,medium
48.15,7,1,0,0,0,0,1,verified,0,48.956,64.512,2.128,2.761,completed,0,,none
955.99,22,15,2,7,0,1,1,failed,0,1888.973,1020.192,3.691,2.289,blocked,1,Off-hour massive transfer; repeated auth failures,critical
564.81,0,14,3,8,1,0,1,failed,0,1348.008,1061.18,3.247,4.638,completed,1,Off-hour massive transfer; repeated auth failures,high
22.76,14,3,0,1,0,0,0,verified,0,25.633,34.353,1.734,3.307,completed,0,,none
30.18,6,3,0,0,0,0,0,verified,0,38.517,31.037,0.592,3.37,completed,0,,none
45.78,15,1,0,0,0,0,0,verified,0,77.509,46.138,1.305,4.339,completed,0,,none
21.47,11,3,0,0,0,0,1,verified,0,36.307,27.296,0.832,3.371,completed,0,,none
13.9,19,2,0,0,0,0,0,verified,0,25.724,20.994,1.058,4.644,completed,0,,none
41.04,21,2,0,0,0,0,1,verified,0,67.681,46.356,0.874,4.933,completed,0,,none
17.18,9,1,0,1,0,0,0,verified,0,26.594,26.443,0.686,4.375,completed,0,,none
47.85,13,1,0,1,0,0,1,verified,0,40.91,48.766,0.976,1.585,completed,0,,none
22.88,21,2,0,0,0,0,1,verified,0,33.666,23.515,1.956,2.91,completed,0,,none
0.27,15,3,0,0,0,0,1,verified,0,10.24,8.343,1.116,4.497,completed,0,,none
43.1,13,2,0,1,0,0,1,verified,0,37.012,47.828,2.814,3.048,completed,0,,none
28.42,7,0,0,0,0,0,0,verified,0,31.642,42.417,0.809,2.186,completed,0,,none
778.8,2,13,4,9,1,1,1,verified,1,1347.144,1785.593,1.446,7.912,integrity_failed,1,Off-hour massive transfer; repeated auth failures,high
38.08,8,3,0,0,0,0,0,verified,0,51.432,50.398,2.045,2.619,completed,0,,none
34.86,11,2,0,1,0,0,0,verified,0,27.933,48.998,1.878,4.969,completed,0,,none
5.57,21,1,0,1,0,0,1,verified,0,15.088,15.107,0.688,2.206,completed,0,,none
45.04,15,0,0,0,0,0,1,verified,0,54.527,64.646,2.698,1.768,completed,0,,none
26.73,14,3,0,0,0,0,1,verified,0,41.733,37.319,0.504,4.699,completed,0,,none
35.73,12,2,0,0,0,0,0,verified,0,42.435,46.652,0.883,2.631,completed,0,,none
851.17,23,12,3,7,1,0,1,failed,0,1879.631,1115.995,5.442,2.072,integrity_failed,1,Off-hour massive transfer; repeated auth failures,critical
49.57,13,0,0,0,0,0,0,verified,0,35.247,63.197,2.604,3.77,completed,0,,none
24.37,12,1,0,0,0,0,0,verified,0,31.512,30.063,2.073,4.434,completed,0,,none
38.69,6,2,0,1,0,0,0,verified,0,59.176,36.184,2.494,4.087,completed,0,,none
48.78,11,2,0,1,0,0,1,verified,0,41.767,54.265,1.63,2.142,completed,0,,none
40.08,7,1,0,0,0,0,1,verified,0,36.942,56.873,0.846,1.881,completed,0,,none
13.52,19,0,0,0,0,0,0,verified,0,24.194,22.046,2.353,1.992,completed,0,,none
5.11,19,1,0,0,0,0,1,verified,0,15.32,13.38,1.214,4.892,completed,0,,none
17.93,16,3,0,0,0,0,1,verified,0,21.392,28.386,2.151,4.032,completed,0,,none
4.19,17,0,0,0,0,0,0,verified,0,14.918,11.855,1.193,2.407,completed,0,,none
16.8,17,0,0,1,0,0,1,verified,0,34.964,27.204,1.675,4.919,completed,0,,none
6.4,19,3,0,0,0,0,1,verified,0,19.027,14.091,1.467,3.972,completed,0,,none
924.05,23,11,2,9,1,1,1,failed,1,1910.416,994.27,1.568,8.154,blocked,1,Off-hour massive transfer; repeated auth failures,medium
0.33,15,1,0,0,0,0,0,verified,0,10.252,8.176,1.474,1.919,completed,0,,none
14.52,8,1,0,0,0,0,1,verified,0,27.48,24.844,1.707,4.962,completed,0,,none
7.43,10,2,0,0,0,0,0,verified,0,15.317,15.973,1.604,4.5,completed,0,,none
7.38,8,3,0,0,0,0,1,verified,0,18.494,15.635,1.863,4.84,completed,0,,none
6.42,18,1,0,1,0,0,0,verified,0,13.31,15.751,1.883,1.768,completed,0,,none
6.08,18,2,0,0,0,0,1,verified,0,16.881,14.705,2.294,1.41,completed,0,,none
6.0,6,3,0,1,0,0,0,verified,0,13.341,15.143,1.874,3.354,completed,0,,none
40.15,10,1,0,0,0,0,0,verified,0,69.023,41.599,2.796,3.676,completed,0,,none
5.85,11,3,0,1,0,0,0,verified,0,16.179,15.597,0.729,4.438,completed,0,,none
701.89,23,9,2,10,1,0,1,failed,0,1237.05,897.772,4.289,2.638,completed,1,Off-hour massive transfer; repeated auth failures,medium
46.76,21,1,0,0,0,0,0,verified,0,51.984,56.344,1.333,2.048,completed,0,,none
11.59,8,3,0,0,0,0,1,verified,0,27.079,18.496,1.23,3.982,completed,0,,none
5.96,14,2,0,0,0,0,0,verified,0,18.273,11.47,1.634,2.386,completed,0,,none
645.92,22,8,4,9,0,1,1,failed,1,1460.035,1372.353,5.514,5.125,completed,1,Off-hour massive transfer; repeated auth failures,high
37.5,15,0,0,0,0,0,0,verified,0,56.242,44.454,2.652,1.755,completed,0,,none
640.61,22,7,2,2,0,1,1,verified,0,748.21,1272.724,5.829,9.54,integrity_failed,1,Off-hour massive transfer; repeated auth failures,medium
4.95,15,2,0,1,0,0,1,verified,0,12.89,11.036,2.503,2.67,completed,0,,none
759.4,22,10,4,9,0,0,1,failed,1,1085.636,928.392,2.941,1.925,completed,1,Off-hour massive transfer; repeated auth failures,critical
38.18,8,1,0,0,0,0,1,verified,0,46.167,47.193,0.516,3.086,completed,0,,none
1.35,17,0,0,0,0,0,0,verified,0,11.728,9.056,2.027,1.803,completed,0,,none
38.78,14,1,0,0,0,0,1,verified,0,53.515,55.576,2.263,3.57,completed,0,,none
9.8,11,2,0,0,0,0,0,verified,0,20.419,17.292,2.672,2.473,completed,0,,none
35.35,19,1,0,1,0,0,1,verified,0,48.89,40.68,0.612,4.974,completed,0,,none
41.7,17,3,0,0,0,0,0,verified,0,38.721,57.116,2.234,3.889,completed,0,,none
8.89,18,2,0,0,0,0,1,verified,0,20.945,14.544,0.622,3.375,completed,0,,none
4.72,16,3,0,0,0,0,1,verified,0,13.797,12.561,1.521,4.303,completed,0,,none
49.92,14,1,0,0,0,0,1,verified,0,78.688,42.242,1.75,2.906,completed,0,,none
6.87,17,1,0,0,0,0,1,verified,0,17.4,11.615,2.22,4.533,completed,0,,none
40.92,9,2,0,0,0,0,1,verified,0,58.351,53.899,1.022,3.249,completed,0,,none
946.48,2,6,3,9,1,0,1,verified,1,1853.944,1199.315,3.458,5.184,integrity_failed,1,Off-hour massive transfer; repeated auth failures,high
6.66,12,2,0,0,0,0,0,verified,0,18.224,13.081,1.106,1.522,completed,0,,none
20.92,10,1,0,0,0,0,0,verified,0,21.959,25.905,2.86,3.828,completed,0,,none
18.41,15,0,0,0,0,0,0,verified,0,21.505,25.075,0.645,1.801,completed,0,,none
522.59,5,12,4,5,1,0,1,failed,0,574.391,868.37,2.267,7.665,integrity_failed,1,Off-hour massive transfer; repeated auth failures,critical
625.07,2,13,1,9,1,0,1,failed,1,1373.393,1263.975,3.667,3.977,completed,1,Off-hour massive transfer; repeated auth failures,critical
20.43,12,0,0,0,0,0,0,verified,0,25.33,22.355,2.43,2.063,completed,0,,none
38.69,13,1,0,1,0,0,1,verified,0,59.27,39.158,2.692,4.893,completed,0,,none
22.95,14,1,0,1,0,0,0,verified,0,31.828,28.068,1.093,3.138,completed,0,,none
22.74,11,1,0,0,0,0,1,verified,0,43.869,28.373,2.491,2.09,completed,0,,none
36.72,13,3,0,0,0,0,0,verified,0,53.655,40.306,1.683,2.47,completed,0,,none
29.87,6,3,0,1,0,0,0,verified,0,40.681,46.659,1.741,4.106,completed,0,,none
23.01,16,1,0,0,0,0,0,verified,0,41.892,32.736,2.112,4.921,completed,0,,none
759.26,22,13,4,4,0,1,1,verified,0,1613.8,1139.669,2.56,1.408,blocked,1,Off-hour massive transfer; repeated auth failures,critical
33.89,18,0,0,0,0,0,1,verified,0,33.653,25.027,2.608,2.025,completed,0,,none
800.26,5,8,1,2,1,0,1,failed,1,1319.792,1322.501,4.521,3.886,integrity_failed,1,Off-hour massive transfer; repeated auth failures,critical
594.07,23,9,5,8,1,0,1,verified,1,1172.728,805.615,5.644,2.712,blocked,1,Off-hour massive transfer; repeated auth failures,medium
13.47,12,1,0,0,0,0,1,verified,0,20.482,21.269,1.497,1.698,completed,0,,none
40.19,15,2,0,0,0,0,1,verified,0,31.64,56.932,1.92,1.221,completed,0,,none
22.84,8,1,0,0,0,0,0,verified,0,30.868,25.274,1.75,2.406,completed,0,,none
726.58,22,6,3,8,0,1,1,verified,0,1011.84,957.691,4.07,3.787,integrity_failed,1,Off-hour massive transfer; repeated auth failures,critical
44.26,18,2,0,0,0,0,0,verified,0,36.136,33.444,0.534,1.81,completed,0,,none
961.65,22,8,4,7,0,0,1,verified,1,1283.069,1032.438,4.554,9.131,completed,1,Off-hour massive transfer; repeated auth failures,medium
939.28,2,15,2,3,1,1,1,failed,0,921.519,1682.052,3.708,5.591,completed,1,Off-hour massive transfer; repeated auth failures,high
583.3,1,15,5,7,1,0,1,verified,1,818.693,1137.816,2.136,5.148,completed,1,Off-hour massive transfer; repeated auth failures,high
671.44,4,11,1,2,1,0,1,verified,0,1062.114,634.382,3.975,8.42,blocked,1,Off-hour massive transfer; repeated auth failures,critical
32.11,11,0,0,1,0,0,0,verified,0,34.105,30.291,2.796,1.436,completed,0,,none
995.12,0,11,4,5,1,0,1,failed,1,2221.499,1295.384,4.06,2.956,blocked,1,Off-hour massive transfer; repeated auth failures,high
33.2,16,2,0,0,0,0,0,verified,0,34.179,48.511,1.223,1.672,completed,0,,none
47.96,18,0,0,1,0,0,0,verified,0,53.774,34.784,2.04,2.554,completed,0,,none
19.86,17,3,0,1,0,0,0,verified,0,33.07,25.62,1.254,3.696,completed,0,,none
27.87,20,0,0,1,0,0,0,verified,0,32.915,37.238,2.973,3.42,completed,0,,none
573.2,23,9,1,6,1,1,1,failed,0,577.383,733.537,3.441,3.695,completed,1,Off-hour massive transfer; repeated auth failures,medium
14.29,18,1,0,0,0,0,1,verified,0,26.819,22.059,2.454,1.39,completed,0,,none
32.93,15,2,0,1,0,0,0,verified,0,27.018,32.523,0.516,3.424,completed,0,,none
46.68,17,3,0,0,0,0,1,verified,0,60.767,38.457,1.441,1.334,completed,0,,none
5.01,20,1,0,0,0,0,1,verified,0,15.522,13.45,2.574,4.392,completed,0,,none
9.86,12,2,0,0,0,0,0,verified,0,18.9,13.633,1.268,4.481,completed,0,,none
7.12,8,1,0,0,0,0,0,verified,0,15.661,13.91,1.77,3.915,completed,0,,none
6.69,8,2,0,1,0,0,1,verified,0,19.376,13.595,0.852,2.224,completed,0,,none
11.88,11,2,0,0,0,0,0,verified,0,19.265,19.912,2.068,1.85,completed,0,,none
31.13,6,1,0,1,0,0,1,verified,0,27.078,28.722,2.427,4.167,completed,0,,none
19.1,10,3,0,0,0,0,0,verified,0,19.59,24.04,1.224,3.858,completed,0,,none
31.5,20,3,0,1,0,0,1,verified,0,27.963,38.524,2.348,2.74,completed,0,,none
13.64,7,0,0,0,0,0,0,verified,0,23.518,19.231,1.574,2.585,completed,0,,none
35.33,14,1,0,0,0,0,0,verified,0,49.616,35.299,1.99,2.749,completed,0,,none
33.6,10,1,0,0,0,0,1,verified,0,33.583,51.282,1.959,2.63,completed,0,,none
12.95,9,1,0,0,0,0,1,verified,0,23.18,23.036,0.579,1.37,completed,0,,none
793.36,23,12,1,5,1,0,1,verified,0,777.447,895.326,5.338,4.661,blocked,1,Off-hour massive transfer; repeated auth failures,medium
42.71,12,2,0,0,0,0,1,verified,0,38.246,36.085,1.471,3.639,completed,0,,none
748.59,22,15,2,6,0,0,1,verified,0,1073.123,780.202,5.926,4.924,integrity_failed,1,Off-hour massive transfer; repeated auth failures,critical
698.01,0,14,3,9,1,0,1,failed,0,980.108,951.823,4.046,7.867,completed,1,Off-hour massive transfer; repeated auth failures,high
8.37,7,1,0,0,0,0,0,verified,0,14.383,12.647,0.878,1.515,completed,0,,none
27.86,14,2,0,0,0,0,1,verified,0,42.097,30.829,1.788,1.532,completed,0,,none
1.48,10,3,0,0,0,0,0,verified,0,11.643,9.921,2.317,3.509,completed,0,,none
45.78,15,1,0,1,0,0,0,verified,0,35.183,46.91,0.719,1.529,completed,0,,none
11.49,10,1,0,0,0,0,0,verified,0,17.153,13.83,2.851,2.638,completed,0,,none
12.25,21,3,0,0,0,0,0,verified,0,24.034,18.342,1.002,3.495,completed,0,,none
855.33,1,7,2,3,1,0,1,verified,0,1989.741,932.398,2.424,8.829,completed,1,Off-hour massive transfer; repeated auth failures,medium
654.18,4,11,3,5,1,0,1,verified,1,899.646,825.573,3.108,1.221,blocked,1,Off-hour massive transfer; repeated auth failures,critical
827.02,22,6,1,6,0,1,1,failed,1,1016.245,1100.005,3.759,8.326,blocked,1,Off-hour massive transfer; repeated auth failures,critical
628.43,1,12,4,5,1,0,1,failed,1,1183.364,652.651,1.177,6.21,blocked,1,Off-hour massive transfer; repeated auth failures,high
651.58,23,9,4,8,1,1,1,verified,0,1245.027,687.959,3.282,9.064,integrity_failed,1,Off-hour massive transfer; repeated auth failures,medium
646.48,22,9,5,6,0,0,1,verified,0,1515.497,995.465,5.92,4.961,blocked,1,Off-hour massive transfer; repeated auth failures,medium
19.55,11,1,0,0,0,0,1,verified,0,24.58,32.251,1.153,3.567,completed,0,,none
11.2,14,3,0,0,0,0,0,verified,0,21.234,19.309,1.217,1.92,completed,0,,none
2.28,12,3,0,0,0,0,0,verified,0,11.542,10.006,2.255,3.867,completed,0,,none
9.41,18,0,0,1,0,0,1,verified,0,17.218,15.634,2.197,2.666,completed,0,,none
12.73,9,3,0,0,0,0,0,verified,0,25.286,20.809,2.553,1.366,completed,0,,none
11.18,9,0,0,0,0,0,0,verified,0,15.795,14.055,1.409,3.997,completed,0,,none
40.55,16,2,0,1,0,0,0,verified,0,61.582,42.458,0.798,4.459,completed,0,,none
29.48,7,2,0,0,0,0,0,verified,0,41.731,25.76,1.764,4.156,completed,0,,none
45.32,16,2,0,0,0,0,1,verified,0,45.08,66.202,1.935,1.622,completed,0,,none
9.23,17,2,0,0,0,0,0,verified,0,22.859,17.334,1.321,2.321,completed,0,,none
556.9,23,8,1,2,1,0,1,failed,0,780.339,983.642,3.998,7.544,integrity_failed,1,Off-hour massive transfer; repeated auth failures,critical
993.79,2,5,1,7,1,0,1,failed,1,2260.051,1017.409,1.326,4.557,integrity_failed,1,Off-hour massive transfer; repeated auth failures,high
34.86,12,2,0,1,0,0,1,verified,0,57.059,31.388,2.53,1.894,completed,0,,none
40.21,20,2,0,0,0,0,0,verified,0,49.438,48.229,2.697,1.958,completed,0,,none
32.97,16,0,0,1,0,0,1,verified,0,43.248,41.292,2.863,3.112,completed,0,,none
33.31,18,3,0,0,0,0,0,verified,0,33.593,36.251,1.249,3.695,completed,0,,none
11.76,13,3,0,1,0,0,1,verified,0,20.349,17.198,1.448,2.588,completed,0,,none
32.4,16,3,0,0,0,0,1,verified,0,50.886,27.166,0.989,3.366,completed,0,,none
7.14,9,1,0,0,0,0,0,verified,0,19.716,16.551,2.387,1.546,completed,0,,none
693.9,4,6,1,7,1,1,1,failed,1,1475.686,1238.553,5.631,2.033,integrity_failed,1,Off-hour massive transfer; repeated auth failures,high
13.17,8,0,0,0,0,0,1,verified,0,24.949,19.074,0.722,1.685,completed,0,,none
34.51,12,2,0,1,0,0,1,verified,0,42.868,44.344,1.204,1.994,completed,0,,none
34.66,16,3,0,1,0,0,1,verified,0,49.703,31.784,1.729,4.388,completed,0,,none
29.64,18,3,0,0,0,0,0,verified,0,47.361,28.779,2.214,2.304,completed,0,,none
48.72,13,3,0,0,0,0,0,verified,0,69.824,38.167,0.576,1.539,completed,0,,none
15.83,21,2,0,0,0,0,0,verified,0,19.438,23.089,1.841,3.723,completed,0,,none
46.74,6,3,0,1,0,0,0,verified,0,67.575,36.131,2.598,1.647,completed,0,,none
29.52,8,0,0,0,0,0,0,verified,0,42.439,44.941,2.231,3.378,completed,0,,none
14.94,12,3,0,0,0,0,1,verified,0,21.507,19.251,2.885,1.327,completed,0,,none
27.99,11,0,0,0,0,0,1,verified,0,36.681,36.393,2.081,2.93,completed,0,,none
580.31,1,6,4,2,1,0,1,verified,0,720.287,649.418,5.091,8.231,blocked,1,Off-hour massive transfer; repeated auth failures,high
996.81,23,8,2,4,1,0,1,verified,1,1303.304,1961.458,5.793,1.529,completed,1,Off-hour massive transfer; repeated auth failures,high
987.26,22,14,5,5,0,1,1,failed,0,1110.464,1768.795,1.323,3.485,integrity_failed,1,Off-hour massive transfer; repeated auth failures,high
946.97,22,15,5,2,0,1,1,verified,0,2172.947,2173.635,3.738,4.765,blocked,1,Off-hour massive transfer; repeated auth failures,critical
35.98,21,0,0,0,0,0,0,verified,0,62.315,32.502,2.377,2.421,completed,0,,none
10.63,18,1,0,0,0,0,1,verified,0,15.966,19.683,0.759,2.691,completed,0,,none
890.86,0,11,5,9,1,1,1,failed,1,1722.625,1476.532,5.259,4.514,completed,1,Off-hour massive transfer; repeated auth failures,high
29.37,12,3,0,0,0,0,1,verified,0,42.586,27.935,0.617,2.661,completed,0,,none
4.84,8,0,0,0,0,0,0,verified,0,15.455,12.886,1.704,1.884,completed,0,,none
14.78,19,3,0,0,0,0,0,verified,0,18.718,26.732,0.903,4.505,completed,0,,none
44.82,8,1,0,0,0,0,0,verified,0,72.609,36.009,2.295,4.983,completed,0,,none
0.39,7,0,0,1,0,0,1,verified,0,10.552,8.413,0.624,3.21,completed,0,,none
44.11,17,2,0,0,0,0,1,verified,0,34.384,48.528,2.86,4.09,completed,0,,none
702.24,22,9,2,3,0,0,1,failed,1,759.615,765.675,3.955,4.845,integrity_failed,1,Off-hour massive transfer; repeated auth failures,critical
4.5,10,0,0,1,0,0,0,verified,0,12.474,10.42,2.505,1.737,completed,0,,none
33.73,16,2,0,1,0,0,0,verified,0,32.372,41.378,1.62,2.996,completed,0,,none
917.24,2,13,2,6,1,0,1,verified,0,1274.996,1942.348,2.959,1.417,completed,1,Off-hour massive transfer; repeated auth failures,critical
657.07,23,8,5,10,1,1,1,verified,0,900.997,608.566,5.862,7.802,completed,1,Off-hour massive transfer; repeated auth failures,critical
10.83,13,2,0,0,0,0,0,verified,0,25.976,14.437,2.7,1.472,completed,0,,none
12.42,18,3,0,1,0,0,0,verified,0,25.644,21.237,2.446,3.323,completed,0,,none
44.16,10,1,0,0,0,0,0,verified,0,43.992,64.478,2.7,2.802,completed,0,,none
835.5,22,12,3,2,0,1,1,verified,1,1560.985,1145.792,1.931,7.488,completed,1,Off-hour massive transfer; repeated auth failures,critical
825.31,0,7,2,7,1,1,1,verified,1,1609.943,1483.519,3.35,3.093,integrity_failed,1,Off-hour massive transfer; repeated auth failures,critical
773.37,23,6,5,4,1,1,1,failed,1,1383.072,1265.822,5.307,5.989,integrity_failed,1,Off-hour massive transfer; repeated auth failures,critical
32.02,15,2,0,1,0,0,0,verified,0,55.11,31.645,0.857,1.517,completed,0,,none
938.78,22,12,5,8,0,0,1,verified,1,1074.337,892.538,1.702,4.926,completed,1,Off-hour massive transfer; repeated auth failures,high
45.76,10,3,0,0,0,0,1,verified,0,55.201,52.587,1.743,3.46,completed,0,,none
821.14,0,15,4,2,1,1,1,verified,1,897.063,1100.847,5.307,6.074,blocked,1,Off-hour massive transfer; repeated auth failures,critical
38.88,10,2,0,0,0,0,0,verified,0,38.163,54.049,1.953,4.758,completed,0,,none
41.51,7,0,0,0,0,0,1,verified,0,32.853,30.482,0.883,1.205,completed,0,,none
6.24,9,3,0,0,0,0,0,verified,0,17.562,15.99,2.713,4.085,completed,0,,none
4.78,21,3,0,0,0,0,0,verified,0,15.066,11.746,2.236,4.721,completed,0,,none
4.07,18,2,0,0,0,0,1,verified,0,15.243,10.948,1.438,2.408,completed,0,,none
33.72,16,3,0,0,0,0,1,verified,0,59.269,46.116,2.223,3.329,completed,0,,none
978.68,0,10,1,9,1,1,1,verified,1,2209.785,2141.452,3.855,5.401,completed,1,Off-hour massive transfer; repeated auth failures,high
31.43,20,1,0,0,0,0,0,verified,0,35.837,43.792,0.82,3.888,completed,0,,none
36.61,20,3,0,0,0,0,1,verified,0,48.676,49.828,1.49,4.625,completed,0,,none
976.36,4,12,4,9,1,0,1,failed,1,1358.823,1892.685,5.313,3.694,integrity_failed,1,Off-hour massive transfer; repeated auth failures,medium
12.16,17,0,0,1,0,0,0,verified,0,19.082,17.545,1.219,3.692,completed,0,,none
834.05,22,8,3,8,0,0,1,verified,0,1509.118,1323.175,4.693,7.375,completed,1,Off-hour massive transfer; repeated auth failures,high
46.65,7,3,0,0,0,0,0,verified,0,38.516,65.735,1.256,4.626,completed,0,,none
47.02,17,1,0,0,0,0,0,verified,0,37.893,37.414,1.67,3.031,completed,0,,none
28.68,6,2,0,0,0,0,0,verified,0,52.027,23.989,0.706,3.395,completed,0,,none
745.16,4,11,4,9,1,1,1,failed,0,1585.395,1284.076,2.014,3.588,integrity_failed,1,Off-hour massive transfer; repeated auth failures,high
27.61,12,2,0,0,0,0,1,verified,0,42.828,22.469,2.816,1.946,completed,0,,none
