file_size_mb,hour_of_day,transfers_last_hour,mfa_failed_attempts,failed_login_attempts,is_unusual_hour,high_risk_file_type,archive_file_type,integrity_status,unauthorized_attempt,encryption_time_ms,decryption_time_ms,ecdh_time_ms,rsa_key_wrap_time_ms,transfer_status,is_anomaly,anomaly_reason,anomaly_level
7.75,12,2,0,0,0,0,1,verified,0,17.679,14.769,2.869,2.703,completed,0,,none
19.2,13,2,0,0,0,0,1,verified,0,22.013,32.888,1.13,3.92,completed,0,,none
48.22,17,0,0,0,0,0,1,verified,0,66.885,51.695,1.102,3.756,completed,0,,none
27.12,20,2,0,0,0,0,1,verified,0,30.22,31.156,1.418,2.457,completed,0,,none
37.22,18,0,0,1,0,0,1,verified,0,32.908,52.149,1.591,3.74,completed,0,,none
45.75,20,2,0,1,0,0,1,verified,0,34.329,33.352,0.991,4.58,completed,0,,none
40.29,11,2,0,0,0,0,0,verified,0,40.405,34.519,2.724,1.665,completed,0,,none
997.36,23,11,4,4,1,1,1,failed,0,1295.771,1240.567,4.419,2.904,integrity_failed,1,Off-hour massive transfer; repeated auth failures,medium
17.36,9,0,0,1,0,0,1,verified,0,20.617,29.775,2.974,4.284,completed,0,,none
23.25,18,3,0,0,0,0,1,verified,0,43.699,20.376,2.741,3.807,completed,0,,none
37.44,18,2,0,0,0,0,1,verified,0,57.702,37.803,0.636,1.861,completed,0,,none
8.78,21,0,0,1,0,0,1,verified,0,19.14,18.631,2.049,4.944,completed,0,,none
41.1,12,2,0,0,0,0,1,verified,0,62.469,48.339,1.331,1.785,completed,0,,none
800.41,22,13,1,3,0,1,1,failed,1,1934.131,1815.587,2.029,2.04,integrity_failed,1,Off-hour massive transfer; repeated auth failures,medium
30.36,18,3,0,0,0,0,1,verified,0,30.833,47.291,1.161,3.493,completed,0,,none
541.99,4,9,3,2,1,1,1,failed,0,562.591,878.442,3.105,9.856,completed,1,Off-hour massive transfer; repeated auth failures,critical
921.1,5,9,2,10,1,0,1,verified,0,1925.964,1968.492,5.265,4.532,integrity_failed,1,Off-hour massive transfer; repeated auth failures,high
11.48,11,1,0,0,0,0,1,verified,0,20.554,21.856,1.115,2.389,completed,0,,none
45.31,13,2,0,0,0,0,0,verified,0,67.618,37.584,0.663,2.8,completed,0,,none
30.99,21,0,0,0,0,0,0,verified,0,31.479,28.016,0.836,3.175,completed,0,,none
22.46,21,0,0,0,0,0,1,verified,0,42.401,21.509,1.538,3.788,completed,0,,none
0.98,6,1,0,0,0,0,0,verified,0,11.173,9.1,2.72,1.894,completed,0,,none
21.66,17,0,0,0,0,0,0,verified,0,40.832,24.907,2.771,4.324,completed,0,,none
39.41,13,1,0,1,0,0,0,verified,0,44.763,38.53,2.317,2.172,completed,0,,none
31.22,21,3,0,0,0,0,0,verified,0,41.102,44.678,1.989,3.853,completed,0,,none
10.37,9,2,0,0,0,0,1,verified,0,23.046,18.87,1.891,2.719,completed,0,,none
29.15,12,0,0,0,0,0,0,verified,0,37.555,24.383,1.568,2.21,completed,0,,none
612.53,0,15,5,6,1,1,1,verified,0,962.26,701.191,3.031,8.684,completed,1,Off-hour massive transfer; repeated auth failures,high
31.47,17,2,0,1,0,0,1,verified,0,29.453,35.061,1.293,3.892,completed,0,,none
7.94,15,1,0,0,0,0,0,verified,0,15.183,13.46,2.714,3.155,completed,0,,none
11.25,16,1,0,1,0,0,0,verified,0,26.663,21.291,1.9,2.425,completed,0,,none
39.47,6,3,0,0,0,0,0,verified,0,58.362,34.629,2.906,4.554,completed,0,,none
36.46,19,0,0,0,0,0,0,verified,0,32.089,44.083,2.352,4.661,completed,0,,none
30.24,13,2,0,0,0,0,1,verified,0,29.664,25.7,1.146,3.703,completed,0,,none
30.58,16,1,0,0,0,0,1,verified,0,25.387,42.859,2.861,4.328,completed,0,,none
19.6,7,2,0,1,0,0,0,verified,0,35.604,32.493,2.865,2.657,completed,0,,none
16.59,19,3,0,0,0,0,0,verified,0,32.446,17.647,2.157,2.626,completed,0,,none
31.6,6,3,0,0,0,0,1,verified,0,57.05,24.517,0.917,3.479,completed,0,,none
39.96,12,1,0,0,0,0,0,verified,0,34.525,35.346,2.39,2.611,completed,0,,none
35.63,13,1,0,0,0,0,0,verified,0,55.324,32.704,1.561,2.329,completed,0,,none
732.24,3,6,3,9,1,0,1,failed,0,913.776,736.723,2.752,4.267,completed,1,Off-hour massive transfer; repeated auth failures,critical
43.62,8,0,0,1,0,0,0,verified,0,32.824,52.335,2.51,3.783,completed,0,,none
25.84,20,0,0,0,0,0,0,verified,0,34.218,37.8,1.519,3.703,completed,0,,none
43.33,6,3,0,0,0,0,0,verified,0,58.904,57.993,1.967,4.737,completed,0,,none
510.4,23,9,2,9,1,0,1,verified,1,762.186,532.322,0.747,3.39,blocked,1,Off-hour massive transfer; repeated auth failures,critical
632.16,22,9,4,7,0,0,1,verified,0,1127.196,1087.921,5.975,5.007,completed,1,Off-hour massive transfer; repeated auth failures,critical
25.86,6,1,0,0,0,0,0,verified,0,34.1,31.509,2.789,3.495,completed,0,,none
18.92,21,3,0,0,0,0,0,verified,0,23.057,25.743,1.457,3.871,completed,0,,none
38.86,8,1,0,0,0,0,0,verified,0,65.006,40.284,1.989,4.149,completed,0,,none
3.74,17,3,0,0,0,0,0,verified,0,15.082,10.544,1.004,3.952,completed,0,,none
6.29,18,3,0,0,0,0,1,verified,0,18.482,15.958,1.46,4.633,completed,0,,none
532.58,1,11,2,3,1,1,1,failed,1,669.653,648.368,0.753,9.001,integrity_failed,1,Off-hour massive transfer; repeated auth failures,high
29.25,12,0,0,1,0,0,1,verified,0,44.559,33.287,1.372,1.46,completed,0,,none
13.77,17,2,0,0,0,0,0,verified,0,27.146,18.518,2.689,3.373,completed,0,,none
16.85,12,3,0,0,0,0,1,verified,0,22.155,26.984,0.673,3.601,completed,0,,none
526.3,23,14,1,2,1,0,1,failed,0,1213.578,641.89,4.893,4.468,integrity_failed,1,Off-hour massive transfer; repeated auth failures,medium
28.26,6,1,0,1,0,0,0,verified,0,48.898,37.539,0.518,4.785,completed,0,,none
713.94,1,15,5,10,1,0,1,failed,0,1718.377,1074.055,5.697,9.657,blocked,1,Off-hour massive transfer; repeated auth failures,high
774.74,0,9,5,9,1,1,1,verified,0,779.804,748.256,4.582,1.573,integrity_failed,1,Off-hour massive transfer; repeated auth failures,high
30.83,12,1,0,0,0,0,1,verified,0,42.244,30.261,1.152,2.307,completed,0,,none
970.02,23,14,4,3,1,0,1,verified,0,1089.24,1919.664,2.577,6.104,completed,1,Off-hour massive transfer; repeated auth failures,high
37.5,11,2,0,0,0,0,1,verified,0,48.701,29.587,1.077,3.066,completed,0,,none
14.56,21,3,0,0,0,0,1,verified,0,21.852,20.537,0.704,2.5,completed,0,,none
541.62,5,9,4,6,1,0,1,verified,0,794.639,553.889,5.88,7.359,blocked,1,Off-hour massive transfer; repeated auth failures,medium
22.71,15,0,0,0,0,0,1,verified,0,42.35,31.084,1.853,4.441,completed,0,,none
16.39,11,2,0,0,0,0,0,verified,0,32.452,16.465,0.912,1.294,completed,0,,none
21.16,20,1,0,0,0,0,0,verified,0,29.553,19.131,1.533,4.914,completed,0,,none
665.21,3,5,3,8,1,1,1,verified,1,1528.081,1519.675,2.742,9.279,integrity_failed,1,Off-hour massive transfer; repeated auth failures,critical
34.42,6,3,0,1,0,0,0,verified,0,48.128,49.409,2.01,2.158,completed,0,,none
40.48,12,1,0,0,0,0,0,verified,0,42.757,42.996,0.612,1.883,completed,0,,none
682.04,23,5,3,7,1,1,1,verified,1,1332.48,956.491,4.482,7.311,blocked,1,Off-hour massive transfer; repeated auth failures,high
739.54,5,10,1,7,1,0,1,failed,1,1561.075,1302.492,1.106,6.863,integrity_failed,1,Off-hour massive transfer; repeated auth failures,medium
31.99,12,1,0,0,0,0,0,verified,0,47.454,36.354,2.84,4.706,completed,0,,none
11.72,7,0,0,0,0,0,0,verified,0,22.792,15.93,1.467,4.171,completed,0,,none
42.74,6,3,0,0,0,0,1,verified,0,32.963,33.483,1.315,3.659,completed,0,,none
23.3,17,0,0,1,0,0,0,verified,0,40.422,34.355,0.647,2.904,completed,0,,none
17.09,21,2,0,1,0,0,1,verified,0,19.089,16.757,1.836,3.156,completed,0,,none
8.88,12,2,0,0,0,0,0,verified,0,14.658,15.69,0.777,1.26,completed,0,,none
24.23,12,2,0,0,0,0,0,verified,0,24.192,26.92,2.039,2.437,completed,0,,none
591.31,1,10,5,2,1,0,1,failed,0,1224.973,991.197,4.127,3.7,completed,1,Off-hour massive transfer; repeated auth failures,high
25.69,10,2,0,0,0,0,1,verified,0,47.596,25.457,1.997,2.667,completed,0,,none
19.54,14,2,0,0,0,0,1,verified,0,22.596,32.874,2.032,2.695,completed,0,,none
42.65,17,2,0,0,0,0,0,verified,0,56.121,35.713,2.305,1.835,completed,0,,none
4.43,17,0,0,1,0,0,1,verified,0,16.12,11.762,1.358,2.262,completed,0,,none
31.55,13,2,0,1,0,0,1,verified,0,43.372,33.134,1.897,4.135,completed,0,,none
28.26,9,1,0,1,0,0,0,verified,0,46.71,44.354,1.979,4.87,completed,0,,none
20.38,17,0,0,1,0,0,1,verified,0,27.572,25.74,2.007,3.942,completed,0,,none
37.81,14,2,0,0,0,0,1,verified,0,46.86,40.136,0.931,1.7,completed,0,,none
0.25,11,1,0,0,0,0,1,verified,0,10.125,8.133,1.313,1.502,completed,0,,none
825.91,22,8,5,4,0,1,1,failed,1,856.276,1165.578,5.003,6.434,completed,1,Off-hour massive transfer; repeated auth failures,critical
798.34,22,15,3,4,0,0,1,verified,0,1803.338,1378.714,5.989,4.952,blocked,1,Off-hour massive transfer; repeated auth failures,high
14.59,17,1,0,1,0,0,0,verified,0,20.961,18.155,2.479,2.842,completed,0,,none
554.83,4,12,2,8,1,1,1,failed,1,1240.621,1190.836,3.656,3.611,completed,1,Off-hour massive transfer; repeated auth failures,critical
34.3,9,3,0,0,0,0,1,verified,0,50.993,45.929,0.721,4.729,completed,0,,none
36.9,20,1,0,0,0,0,0,verified,0,49.742,35.751,2.573,4.557,completed,0,,none
2.51,12,2,0,0,0,0,1,verified,0,11.702,10.199,2.275,2.832,completed,0,,none
44.87,16,1,0,0,0,0,1,verified,0,65.098,52.766,1.545,2.562,completed,0,,none
23.07,11,1,0,0,0,0,0,verified,0,22.367,34.235,1.021,4.633,completed,0,,none
22.58,14,3,0,0,0,0,0,verified,0,38.066,37.24,2.588,2.211,completed,0,,none
20.15,16,3,0,1,0,0,0,verified,0,36.443,32.926,2.152,2.914,completed,0,,none
44.67,17,1,0,0,0,0,1,verified,0,74.082,52.089,2.432,2.541,completed,0,,none
619.14,22,5,3,7,0,1,1,verified,0,1104.789,825.391,4.24,7.598,blocked,1,Off-hour massive transfer; repeated auth failures,critical
6.95,21,0,0,0,0,0,0,verified,0,19.779,16.206,1.976,4.189,completed,0,,none
31.61,17,2,0,0,0,0,0,verified,0,44.878,47.88,2.993,4.544,completed,0,,none
15.83,20,0,0,0,0,0,0,verified,0,28.978,25.964,2.712,2.401,completed,0,,none
13.11,14,1,0,0,0,0,0,verified,0,16.948,20.345,2.706,4.112,completed,0,,none
26.53,16,0,0,1,0,0,1,verified,0,48.851,30.193,2.068,1.439,completed,0,,none
26.4,12,0,0,0,0,0,1,verified,0,36.39,31.076,2.095,3.348,completed,0,,none
42.14,16,0,0,0,0,0,0,verified,0,37.217,33.057,2.776,4.066,completed,0,,none
47.46,7,1,0,0,0,0,0,verified,0,65.919,68.698,1.086,1.985,completed,0,,none
906.81,1,10,1,9,1,0,1,verified,0,1958.08,2069.918,3.797,8.054,integrity_failed,1,Off-hour massive transfer; repeated auth failures,critical
45.03,15,1,0,0,0,0,0,verified,0,61.01,33.315,1.396,4.394,completed,0,,none
3.11,14,1,0,0,0,0,1,verified,0,13.914,11.293,0.91,4.941,completed,0,,none
629.15,2,8,2,5,1,1,1,verified,1,1176.834,1381.58,4.773,3.266,completed,1,Off-hour massive transfer; repeated auth failures,critical
937.24,1,15,4,9,1,1,1,failed,1,2184.248,2163.7,4.842,6.517,completed,1,Off-hour massive transfer; repeated auth failures,medium
772.78,22,11,5,4,0,1,1,verified,0,1148.656,1600.38,1.665,6.364,integrity_failed,1,Off-hour massive transfer; repeated auth failures,medium
10.64,13,2,0,0,0,0,0,verified,0,19.265,15.713,2.226,3.688,completed,0,,none
35.08,15,3,0,0,0,0,0,verified,0,58.584,44.66,1.424,1.934,completed,0,,none
25.86,10,0,0,0,0,0,0,verified,0,28.603,24.97,2.623,1.204,completed,0,,none
30.32,15,3,0,0,0,0,1,verified,0,46.15,36.482,1.535,4.202,completed,0,,none
45.74,11,3,0,0,0,0,0,verified,0,71.69,66.541,0.525,4.412,completed,0,,none
641.96,4,9,3,10,1,1,1,verified,0,1260.338,694.019,1.809,4.038,integrity_failed,1,Off-hour massive transfer; repeated auth failures,high
9.27,17,3,0,0,0,0,0,verified,0,22.995,18.339,2.167,4.733,completed,0,,none
29.14,6,2,0,0,0,0,0,verified,0,41.279,23.253,2.649,4.978,completed,0,,none
22.68,6,2,0,0,0,0,0,verified,0,43.833,36.616,1.27,4.218,completed,0,,none
9.28,11,1,0,0,0,0,0,verified,0,18.995,15.601,2.381,1.602,completed,0,,none
11.39,7,2,0,0,0,0,0,verified,0,22.823,21.816,2.258,3.54,completed,0,,none
48.55,15,0,0,0,0,0,0,verified,0,80.466,39.021,0.835,4.479,completed,0,,none
10.12,20,0,0,1,0,0,1,verified,0,19.543,13.493,1.821,1.352,completed,0,,none
28.01,17,2,0,0,0,0,0,verified,0,41.394,29.402,2.43,1.865,completed,0,,none
22.8,8,3,0,0,0,0,0,verified,0,28.419,24.266,2.659,3.744,completed,0,,none
4.55,19,0,0,0,0,0,0,verified,0,12.911,11.504,2.622,4.337,completed,0,,none
667.99,4,7,2,6,1,1,1,verified,1,1198.837,1310.727,3.834,1.777,completed,1,Off-hour massive transfer; repeated auth failures,critical
1.82,18,0,0,0,0,0,0,verified,0,12.169,9.582,2.04,3.234,completed,0,,none
602.21,5,6,1,5,1,1,1,failed,0,1436.308,780.95,1.984,4.43,integrity_failed,1,Off-hour massive transfer; repeated auth failures,critical
46.74,11,2,0,0,0,0,0,verified,0,41.933,39.105,1.43,1.514,completed,0,,none
29.68,12,3,0,0,0,0,1,verified,0,51.065,44.612,1.099,2.844,completed,0,,none
28.29,9,3,0,0,0,0,1,verified,0,24.182,41.562,2.301,2.797,completed,0,,none
20.92,16,1,0,0,0,0,1,verified,0,20.848,27.02,2.048,3.573,completed,0,,none
38.64,14,3,0,0,0,0,0,verified,0,62.82,44.28,1.983,4.029,completed,0,,none
44.38,18,3,0,0,0,0,0,verified,0,36.468,58.632,0.872,2.893,completed,0,,none
35.88,17,3,0,0,0,0,0,verified,0,61.115,35.307,2.941,4.426,completed,0,,none
12.89,13,3,0,0,0,0,1,verified,0,24.149,19.532,0.996,1.973,completed,0,,none
2.22,16,3,0,0,0,0,1,verified,0,13.163,9.651,2.576,4.856,completed,0,,none
8.7,19,1,0,0,0,0,0,verified,0,17.359,14.409,0.675,2.661,completed,0,,none
43.6,17,1,0,0,0,0,1,verified,0,63.629,38.761,2.359,4.458,completed,0,,none
828.5,0,12,3,2,1,1,1,failed,1,1008.837,1521.796,1.268,7.335,integrity_failed,1,Off-hour massive transfer; repeated auth failures,critical
46.26,18,2,0,1,0,0,0,verified,0,58.002,46.76,1.245,1.266,completed,0,,none
16.31,7,1,0,0,0,0,0,verified,0,32.104,24.642,0.903,1.309,completed,0,,none
674.79,1,5,3,4,1,1,1,failed,0,1097.102,1062.836,4.854,2.799,integrity_failed,1,Off-hour massive transfer; repeated auth failures,critical
848.07,1,13,2,4,1,0,1,verified,0,1588.72,1852.667,5.84,5.054,blocked,1,Off-hour massive transfer; repeated auth failures,medium
36.84,9,0,0,0,0,0,0,verified,0,63.41,29.448,1.523,4.342,completed,0,,none
35.41,16,0,0,1,0,0,1,verified,0,56.586,38.24,0.701,2.865,completed,0,,none
37.75,20,3,0,0,0,0,1,verified,0,59.099,40.781,1.428,3.81,completed,0,,none
662.93,4,10,5,10,1,1,1,verified,1,1556.594,1089.722,3.728,1.529,blocked,1,Off-hour massive transfer; repeated auth failures,medium
6.88,17,0,0,0,0,0,1,verified,0,17.524,15.874,1.218,3.237,completed,0,,none
22.92,18,2,0,0,0,0,1,verified,0,31.75,23.892,0.889,1.967,completed,0,,none
33.33,17,2,0,0,0,0,1,verified,0,59.429,32.545,0.796,2.481,completed,0,,none
1.35,16,0,0,1,0,0,1,verified,0,11.004,8.919,1.847,3.209,completed,0,,none
973.94,23,14,3,3,1,0,1,verified,0,1876.689,1452.12,1.515,3.877,completed,1,Off-hour massive transfer; repeated auth failures,high
34.59,15,2,0,0,0,0,1,verified,0,56.261,51.704,2.749,2.839,completed,0,,none
597.54,22,9,2,4,0,1,1,failed,0,1008.784,1303.082,5.475,9.507,completed,1,Off-hour massive transfer; repeated auth failures,medium
29.17,15,2,0,1,0,0,0,verified,0,47.703,39.333,1.344,1.261,completed,0,,none
32.21,12,3,0,1,0,0,1,verified,0,55.834,24.683,2.526,1.566,completed,0,,none
39.24,14,3,0,0,0,0,1,verified,0,33.519,52.922,1.739,3.864,completed,0,,none
20.61,18,0,0,0,0,0,0,verified,0,38.27,24.791,1.604,3.969,completed,0,,none
3.01,10,0,0,0,0,0,0,verified,0,14.22,9.719,1.409,4.716,completed,0,,none
22.63,7,0,0,0,0,0,0,verified,0,32.985,35.172,2.045,4.327,completed,0,,none
6.69,8,0,0,0,0,0,0,verified,0,16.941,13.332,1.273,2.838,completed,0,,none
34.63,16,3,0,0,0,0,0,verified,0,51.452,33.178,2.023,3.674,completed,0,,none
45.35,9,3,0,1,0,0,1,verified,0,54.978,33.663,0.766,3.827,completed,0,,none
998.2,2,6,1,2,1,1,1,failed,0,1793.852,1619.705,0.639,4.993,blocked,1,Off-hour massive transfer; repeated auth failures,critical
39.33,21,2,0,0,0,0,0,verified,0,52.367,48.786,2.187,1.235,completed,0,,none
565.29,1,13,3,3,1,1,1,verified,0,871.909,538.588,4.097,8.321,completed,1,Off-hour massive transfer; repeated auth failures,high
13.14,21,0,0,1,0,0,1,verified,0,19.932,16.517,2.593,2.195,completed,0,,none
9.45,18,1,0,0,0,0,0,verified,0,21.16,18.818,2.211,2.585,completed,0,,none
896.48,2,6,1,10,1,0,1,verified,0,1492.966,1398.451,4.028,1.263,blocked,1,Off-hour massive transfer; repeated auth failures,high
506.08,22,11,3,2,0,1,1,failed,0,900.84,496.076,3.937,4.92,blocked,1,Off-hour massive transfer; repeated auth failures,medium
40.08,15,0,0,0,0,0,0,verified,0,50.583,42.703,1.523,3.089,completed,0,,none
6.61,11,3,0,0,0,0,0,verified,0,18.357,12.001,1.965,3.272,completed,0,,none
3.41,7,2,0,1,0,0,1,verified,0,14.394,12.072,1.223,1.29,completed,0,,none
40.23,11,3,0,0,0,0,0,verified,0,54.788,49.325,2.44,2.415,completed,0,,none
698.45,22,6,3,4,0,1,1,verified,1,1213.853,1462.788,5.614,6.121,completed,1,Off-hour massive transfer; repeated auth failures,medium
26.13,9,0,0,0,0,0,1,verified,0,41.512,37.94,2.49,2.115,completed,0,,none
7.42,14,1,0,1,0,0,1,verified,0,17.13,15.95,2.889,2.775,completed,0,,none
29.12,8,2,0,0,0,0,1,verified,0,49.101,29.761,2.024,1.712,completed,0,,none
887.19,23,14,4,5,1,1,1,verified,0,1111.409,1142.317,4.405,1.427,blocked,1,Off-hour massive transfer; repeated auth failures,medium
17.34,16,0,0,0,0,0,0,verified,0,27.059,27.37,2.522,3.041,completed,0,,none
0.43,13,2,0,0,0,0,0,verified,0,10.311,8.325,1.735,1.566,completed,0,,none
720.42,22,9,5,9,0,1,1,failed,0,1189.978,804.613,4.855,4.041,completed,1,Off-hour massive transfer; repeated auth failures,critical
8.32,18,2,0,0,0,0,0,verified,0,21.288,18.316,0.979,1.671,completed,0,,none
16.89,13,3,0,0,0,0,0,verified,0,25.665,22.664,2.363,4.58,completed,0,,none
34.12,19,3,0,0,0,0,1,verified,0,38.956,49.974,1.08,1.447,completed,0,,none
37.57,19,3,0,0,0,0,0,verified,0,47.944,54.778,0.781,2.498,completed,0,,none
22.57,6,2,0,0,0,0,0,verified,0,24.691,36.464,0.681,4.787,completed,0,,none
961.7,5,15,2,6,1,1,1,failed,1,1945.453,1922.695,4.516,6.497,completed,1,Off-hour massive transfer; repeated auth failures,medium
22.12,8,0,0,0,0,0,1,verified,0,42.048,31.818,0.506,3.494,completed,0,,none
711.77,22,11,1,5,0,0,1,failed,1,1563.512,819.356,2.644,7.356,completed,1,Off-hour massive transfer; repeated auth failures,high
505.0,22,7,1,10,0,0,1,verified,0,503.357,797.184,5.022,1.757,blocked,1,Off-hour massive transfer; repeated auth failures,medium
25.28,11,0,0,1,0,0,0,verified,0,26.482,35.986,0.846,3.715,completed,0,,none
31.39,10,2,0,1,0,0,0,verified,0,54.399,42.179,1.195,3.096,completed,0,,none
901.62,2,9,1,3,1,1,1,verified,1,1218.82,1166.929,3.002,8.102,completed,1,Off-hour massive transfer; repeated auth failures,critical
742.18,22,14,5,4,0,1,1,verified,0,1228.631,804.819,4.457,7.77,completed,1,Off-hour massive transfer; repeated auth failures,medium
8.3,13,3,0,1,0,0,1,verified,0,18.898,13.068,1.569,4.931,completed,0,,none
32.15,12,2,0,1,0,0,1,verified,0,34.647,47.573,1.025,4.024,completed,0,,none
728.03,22,11,1,9,0,1,1,verified,0,1304.964,866.836,4.26,8.165,completed,1,Off-hour massive transfer; repeated auth failures,high
29.11,15,1,0,1,0,0,1,verified,0,34.484,32.464,0.63,2.911,completed,0,,none
27.55,20,0,0,0,0,0,0,verified,0,48.919,36.829,0.712,3.251,completed,0,,none
12.87,11,2,0,1,0,0,1,verified,0,21.684,20.801,2.923,2.276,completed,0,,none
743.41,22,15,4,10,0,0,1,failed,1,1125.582,1590.106,2.384,3.763,integrity_failed,1,Off-hour massive transfer; repeated auth failures,critical
9.75,10,0,0,1,0,0,1,verified,0,24.08,16.952,2.625,1.236,completed,0,,none
848.41,0,10,5,8,1,1,1,verified,1,1629.567,1115.347,3.247,6.129,integrity_failed,1,Off-hour massive transfer; repeated auth failures,high
21.51,16,3,0,0,0,0,0,verified,0,22.62,27.002,0.711,3.543,completed,0,,none
1.76,12,0,0,0,0,0,1,verified,0,11.441,8.969,1.078,4.659,completed,0,,none
49.62,11,0,0,0,0,0,1,verified,0,44.139,60.504,0.661,3.952,completed,0,,none
14.06,16,1,0,0,0,0,1,verified,0,25.056,16.438,0.706,3.19,completed,0,,none
23.45,20,1,0,0,0,0,0,verified,0,27.055,37.083,1.466,4.899,completed,0,,none
5.91,8,3,0,0,0,0,0,verified,0,16.144,15.099,1.103,3.244,completed,0,,none
0.74,20,2,0,0,0,0,1,verified,0,10.928,8.811,1.094,2.572,completed,0,,none
514.44,23,6,1,8,1,1,1,failed,1,654.65,857.285,2.412,9.257,blocked,1,Off-hour massive transfer; repeated auth failures,medium
708.34,22,5,2,10,0,1,1,failed,1,853.494,733.287,1.706,7.162,integrity_failed,1,Off-hour massive transfer; repeated auth failures,high
45.25,18,0,0,0,0,0,1,verified,0,69.271,56.615,2.328,4.833,completed,0,,none
24.29,11,0,0,1,0,0,1,verified,0,39.149,20.381,1.742,3.526,completed,0,,none
27.13,17,2,0,0,0,0,1,verified,0,42.598,40.737,1.667,1.398,completed,0,,none
42.86,10,1,0,1,0,0,1,verified,0,46.214,56.989,1.32,2.442,completed,0,,none
39.57,9,3,0,1,0,0,0,verified,0,60.774,59.201,2.189,4.506,completed,0,,none
9.58,9,0,0,1,0,0,1,verified,0,18.039,18.028,2.576,4.08,completed,0,,none
672.71,3,13,3,5,1,0,1,verified,0,1371.936,683.467,2.67,3.318,integrity_failed,1,Off-hour massive transfer; repeated auth failures,high
10.49,7,3,0,1,0,0,1,verified,0,16.919,13.493,2.512,3.615,completed,0,,none
504.96,22,15,3,3,0,0,1,verified,0,491.477,530.727,5.252,9.624,completed,1,Off-hour massive transfer; repeated auth failures,medium
41.64,10,0,0,0,0,0,1,verified,0,43.362,30.264,2.565,3.851,completed,0,,none
14.8,13,3,0,0,0,0,0,verified,0,28.685,20.678,0.525,4.694,completed,0,,none
890.34,4,14,1,8,1,1,1,verified,1,1643.225,1263.728,3.67,4.395,blocked,1,Off-hour massive transfer; repeated auth failures,high
46.89,8,0,0,0,0,0,1,verified,0,75.66,54.554,2.704,3.951,completed,0,,none
23.99,7,3,0,0,0,0,1,verified,0,27.002,38.937,2.273,1.515,completed,0,,none
947.04,1,8,4,8,1,0,1,failed,1,2340.187,957.391,1.583,6.03,blocked,1,Off-hour massive transfer; repeated auth failures,critical
16.15,21,3,0,1,0,0,0,verified,0,23.354,18.535,2.927,1.909,completed,0,,none
19.07,16,3,0,0,0,0,1,verified,0,21.601,19.79,1.364,1.295,completed,0,,none
8.12,10,3,0,0,0,0,0,verified,0,21.248,13.793,2.262,3.285,completed,0,,none
616.39,22,11,3,9,0,0,1,verified,1,1016.207,733.397,1.531,6.642,blocked,1,Off-hour massive transfer; repeated auth failures,medium
32.82,7,1,0,0,0,0,1,verified,0,33.98,28.899,2.478,2.2,completed,0,,none
862.51,22,6,5,8,0,1,1,failed,1,815.764,1199.329,3.148,1.783,blocked,1,Off-hour massive transfer; repeated auth failures,critical
41.75,14,0,0,0,0,0,0,verified,0,68.75,55.228,1.11,3.59,completed,0,,none
689.13,4,10,1,2,1,0,1,verified,1,1391.443,1303.011,3.857,9.541,blocked,1,Off-hour massive transfer; repeated auth failures,critical
902.99,22,14,5,5,0,0,1,failed,0,1162.96,1679.708,3.969,4.111,completed,1,Off-hour massive transfer; repeated auth failures,critical
6.39,12,2,0,0,0,0,1,verified,0,14.333,11.82,1.646,3.66,completed,0,,none
46.08,19,1,0,0,0,0,1,verified,0,38.326,45.724,1.909,2.93,completed,0,,none
42.42,11,1,0,0,0,0,1,verified,0,69.663,43.086,1.051,3.494,completed,0,,none
38.75,6,2,0,0,0,0,1,verified,0,55.088,42.581,2.729,3.544,completed,0,,none
23.89,14,2,0,0,0,0,1,verified,0,26.564,19.986,1.166,1.447,completed,0,,none
41.18,8,2,0,0,0,0,0,verified,0,55.15,40.465,1.684,2.812,completed,0,,none
40.63,13,1,0,1,0,0,1,verified,0,41.395,56.462,0.558,2.856,completed,0,,none
11.07,15,0,0,0,0,0,1,verified,0,20.309,16.779,0.653,2.925,completed,0,,none
35.34,17,3,0,0,0,0,0,verified,0,53.033,28.45,0.587,1.623,completed,0,,none
38.74,9,0,0,0,0,0,1,verified,0,31.417,42.226,2.598,3.205,completed,0,,none
30.29,13,3,0,0,0,0,1,verified,0,46.56,36.49,2.307,4.111,completed,0,,none
28.09,17,0,0,0,0,0,1,verified,0,39.08,34.812,1.262,2.057,completed,0,,none
8.92,9,0,0,0,0,0,0,verified,0,14.713,15.044,1.454,1.78,completed,0,,none
846.13,22,7,1,10,0,0,1,verified,0,1441.005,1436.117,5.696,7.899,blocked,1,Off-hour massive transfer; repeated auth failures,medium
1.72,17,3,0,0,0,0,1,verified,0,11.36,9.299,2.777,4.678,completed,0,,none
24.89,10,3,0,0,0,0,0,verified,0,46.434,35.509,2.31,3.914,completed,0,,none
47.42,6,0,0,0,0,0,0,verified,0,51.68,44.159,1.971,1.975,completed,0,,none
9.37,11,2,0,0,0,0,1,verified,0,18.693,17.875,2.412,4.845,completed,0,,none
6.92,20,3,0,0,0,0,1,verified,0,20.267,15.492,1.476,3.963,completed,0,,none
27.68,13,1,0,1,0,0,1,verified,0,49.732,26.821,1.373,4.093,completed,0,,none
14.23,16,3,0,0,0,0,1,verified,0,19.221,23.418,1.614,4.849,completed,0,,none
